일자,자치구,총사용수(B),총사용수(S)
2024-12-09,강남구,2641,396202
2024-12-09,강동구,3498,97321
2024-12-09,강북구,1113,48191
2024-12-09,강서구,12614,188459
2024-12-09,관악구,1641,156214
2024-12-09,광진구,4035,62561
2024-12-09,구로구,3808,127646
2024-12-09,금천구,1948,101124
2024-12-09,노원구,5479,154692
2024-12-09,도봉구,1802,93373
2024-12-09,동대문구,2834,105066
2024-12-09,동작구,1432,95104
2024-12-09,마포구,3758,255818
2024-12-09,서대문구,1387,95645
2024-12-09,서초구,2295,153712
2024-12-09,성동구,3235,127154
2024-12-09,성북구,1834,50493
2024-12-09,송파구,7672,203804
2024-12-09,양천구,5642,36380
2024-12-09,영등포구,8317,340586
2024-12-09,용산구,1393,0
2024-12-09,은평구,1950,125534
2024-12-09,종로구,3148,233702
2024-12-09,중구,2334,274159
2024-12-09,중랑구,2362,92160
2024-12-10,강남구,2717,414397
2024-12-10,강동구,3841,99263
2024-12-10,강북구,1165,50099
2024-12-10,강서구,13347,194791
2024-12-10,관악구,1748,165220
2024-12-10,광진구,4377,64588
2024-12-10,구로구,4176,129701
2024-12-10,금천구,2078,102583
2024-12-10,노원구,5895,160159
2024-12-10,도봉구,1806,97634
2024-12-10,동대문구,3029,107866
2024-12-10,동작구,1421,99136
2024-12-10,마포구,3914,267404
2024-12-10,서대문구,1589,99686
2024-12-10,서초구,2440,159335
2024-12-10,성동구,3606,133393
2024-12-10,성북구,1915,52560
2024-12-10,송파구,8116,211774
2024-12-10,양천구,5883,38566
2024-12-10,영등포구,8850,353172
2024-12-10,용산구,1479,0
2024-12-10,은평구,2077,129310
2024-12-10,종로구,3265,247780
2024-12-10,중구,2483,285234
2024-12-10,중랑구,2648,95099
2024-12-11,강남구,2924,414980
2024-12-11,강동구,4024,100559
2024-12-11,강북구,1242,50343
2024-12-11,강서구,13356,195363
2024-12-11,관악구,1883,168456
2024-12-11,광진구,4580,66307
2024-12-11,구로구,4212,130224
2024-12-11,금천구,2071,102107
2024-12-11,노원구,6145,163794
2024-12-11,도봉구,1954,98056
2024-12-11,동대문구,3081,108950
2024-12-11,동작구,1592,99603
2024-12-11,마포구,4077,270425
2024-12-11,서대문구,1715,99153
2024-12-11,서초구,2519,160751
2024-12-11,성동구,3603,135963
2024-12-11,성북구,2029,52655
2024-12-11,송파구,8407,214116
2024-12-11,양천구,6221,37991
2024-12-11,영등포구,8915,363953
2024-12-11,용산구,1550,0
2024-12-11,은평구,2254,130367
2024-12-11,종로구,3417,252590
2024-12-11,중구,2542,288562
2024-12-11,중랑구,2712,95040
2024-12-12,강남구,2708,420864
2024-12-12,강동구,3912,100497
2024-12-12,강북구,1144,50263
2024-12-12,강서구,12709,196905
2024-12-12,관악구,1658,171210
2024-12-12,광진구,4249,66912
2024-12-12,구로구,3878,131875
2024-12-12,금천구,1903,103444
2024-12-12,노원구,5792,162372
2024-12-12,도봉구,1844,98138
2024-12-12,동대문구,2808,110540
2024-12-12,동작구,1381,101733
2024-12-12,마포구,3760,277575
2024-12-12,서대문구,1592,101104
2024-12-12,서초구,2239,166401
2024-12-12,성동구,3467,137155
2024-12-12,성북구,1817,53071
2024-12-12,송파구,7972,215270
2024-12-12,양천구,5761,38231
2024-12-12,영등포구,8419,363690
2024-12-12,용산구,1489,0
2024-12-12,은평구,2019,129997
2024-12-12,종로구,3172,256705
2024-12-12,중구,2334,296711
2024-12-12,중랑구,2488,95296
2024-12-13,강남구,2727,429729
2024-12-13,강동구,3790,102562
2024-12-13,강북구,1161,50751
2024-12-13,강서구,12403,203431
2024-12-13,관악구,1717,181416
2024-12-13,광진구,3988,70972
2024-12-13,구로구,3793,135128
2024-12-13,금천구,1797,102006
2024-12-13,노원구,5568,166644
2024-12-13,도봉구,1782,99949
2024-12-13,동대문구,2781,112334
2024-12-13,동작구,1386,107218
2024-12-13,마포구,3605,298365
2024-12-13,서대문구,1565,106427
2024-12-13,서초구,2346,181266
2024-12-13,성동구,3257,141893
2024-12-13,성북구,1697,53727
2024-12-13,송파구,7616,219492
2024-12-13,양천구,5800,39166
2024-12-13,영등포구,8382,393408
2024-12-13,용산구,1397,0
2024-12-13,은평구,1980,133276
2024-12-13,종로구,2963,265717
2024-12-13,중구,2181,298491
2024-12-13,중랑구,2476,97381
2024-12-14,강남구,1662,273781
2024-12-14,강동구,2688,74660
2024-12-14,강북구,895,41992
2024-12-14,강서구,7316,155202
2024-12-14,관악구,1313,160238
2024-12-14,광진구,2812,61779
2024-12-14,구로구,2559,101177
2024-12-14,금천구,923,46638
2024-12-14,노원구,3997,129500
2024-12-14,도봉구,1333,81457
2024-12-14,동대문구,1932,87328
2024-12-14,동작구,1546,95127
2024-12-14,마포구,3313,297984
2024-12-14,서대문구,1059,86845
2024-12-14,서초구,1672,167883
2024-12-14,성동구,1866,101870
2024-12-14,성북구,1276,40278
2024-12-14,송파구,5076,157034
2024-12-14,양천구,4216,28765
2024-12-14,영등포구,8878,464467
2024-12-14,용산구,1109,0
2024-12-14,은평구,1527,107612
2024-12-14,종로구,1597,216129
2024-12-14,중구,1093,216166
2024-12-14,중랑구,1776,75943
2024-12-15,강남구,1507,160721
2024-12-15,강동구,2334,49846
2024-12-15,강북구,799,30633
2024-12-15,강서구,5787,106065
2024-12-15,관악구,1279,103754
2024-12-15,광진구,2591,44498
2024-12-15,구로구,2107,68086
2024-12-15,금천구,674,30496
2024-12-15,노원구,3688,89937
2024-12-15,도봉구,1156,59374
2024-12-15,동대문구,1690,61935
2024-12-15,동작구,980,56726
2024-12-15,마포구,2387,189569
2024-12-15,서대문구,1042,60393
2024-12-15,서초구,1281,121845
2024-12-15,성동구,1581,74842
2024-12-15,성북구,1092,27154
2024-12-15,송파구,4425,102907
2024-12-15,양천구,3579,18196
2024-12-15,영등포구,4191,180327
2024-12-15,용산구,1004,0
2024-12-15,은평구,1273,72686
2024-12-15,종로구,1391,137855
2024-12-15,중구,991,140927
2024-12-15,중랑구,1648,52898
2024-12-16,강남구,2149,405767
2024-12-16,강동구,2874,97302
2024-12-16,강북구,1012,47834
2024-12-16,강서구,11323,189803
2024-12-16,관악구,1379,158225
2024-12-16,광진구,3487,63021
2024-12-16,구로구,3346,128822
2024-12-16,금천구,1531,102021
2024-12-16,노원구,4677,155850
2024-12-16,도봉구,1433,94061
2024-12-16,동대문구,2488,105929
2024-12-16,동작구,1110,95653
2024-12-16,마포구,3268,261898
2024-12-16,서대문구,1377,96286
2024-12-16,서초구,1856,158437
2024-12-16,성동구,3015,131684
2024-12-16,성북구,1574,50059
2024-12-16,송파구,6115,204430
2024-12-16,양천구,5260,36720
2024-12-16,영등포구,7612,334089
2024-12-16,용산구,1198,0
2024-12-16,은평구,1664,125583
2024-12-16,종로구,2791,244823
2024-12-16,중구,2028,276019
2024-12-16,중랑구,2155,92905
2024-12-17,강남구,2388,424216
2024-12-17,강동구,3245,98777
2024-12-17,강북구,1128,50005
2024-12-17,강서구,11912,196718
2024-12-17,관악구,1487,168530
2024-12-17,광진구,3731,66607
2024-12-17,구로구,3645,132544
2024-12-17,금천구,1746,103851
2024-12-17,노원구,5133,161146
2024-12-17,도봉구,1562,97902
2024-12-17,동대문구,2559,109023
2024-12-17,동작구,1273,99620
2024-12-17,마포구,3463,275054
2024-12-17,서대문구,1394,99673
2024-12-17,서초구,2202,164000
2024-12-17,성동구,3149,138897
2024-12-17,성북구,1685,51716
2024-12-17,송파구,6859,213609
2024-12-17,양천구,5339,38888
2024-12-17,영등포구,7728,346294
2024-12-17,용산구,1272,0
2024-12-17,은평구,1815,128895
2024-12-17,종로구,3030,255326
2024-12-17,중구,2068,286518
2024-12-17,중랑구,2270,95200
2024-12-18,강남구,2181,419224
2024-12-18,강동구,3036,98674
2024-12-18,강북구,944,49306
2024-12-18,강서구,10720,193769
2024-12-18,관악구,1389,167029
2024-12-18,광진구,3517,67710
2024-12-18,구로구,3277,131675
2024-12-18,금천구,1681,102634
2024-12-18,노원구,4886,161585
2024-12-18,도봉구,1544,96103
2024-12-18,동대문구,2499,108412
2024-12-18,동작구,1111,99352
2024-12-18,마포구,3062,274242
2024-12-18,서대문구,1285,98074
2024-12-18,서초구,2033,162407
2024-12-18,성동구,2799,137444
2024-12-18,성북구,1559,51826
2024-12-18,송파구,6377,211199
2024-12-18,양천구,4693,37472
2024-12-18,영등포구,6908,349205
2024-12-18,용산구,1130,0
2024-12-18,은평구,1614,128404
2024-12-18,종로구,2655,259190
2024-12-18,중구,1967,287656
2024-12-18,중랑구,2072,94398
2024-12-19,강남구,2387,427982
2024-12-19,강동구,3229,98608
2024-12-19,강북구,1051,49117
2024-12-19,강서구,11150,196888
2024-12-19,관악구,1434,170390
2024-12-19,광진구,3499,68927
2024-12-19,구로구,3359,132267
2024-12-19,금천구,1679,102823
2024-12-19,노원구,4883,160469
2024-12-19,도봉구,1591,97513
2024-12-19,동대문구,2523,110052
2024-12-19,동작구,1150,99775
2024-12-19,마포구,3271,282622
2024-12-19,서대문구,1334,100173
2024-12-19,서초구,2151,166199
2024-12-19,성동구,3035,138710
2024-12-19,성북구,1569,51799
2024-12-19,송파구,6768,214156
2024-12-19,양천구,5022,37772
2024-12-19,영등포구,7200,350072
2024-12-19,용산구,1152,0
2024-12-19,은평구,1678,129745
2024-12-19,종로구,2802,260335
2024-12-19,중구,2007,286285
2024-12-19,중랑구,2187,95356
2024-12-20,강남구,2300,441341
2024-12-20,강동구,3342,101855
2024-12-20,강북구,987,51193
2024-12-20,강서구,11259,204399
2024-12-20,관악구,1428,181800
2024-12-20,광진구,3602,73721
2024-12-20,구로구,3455,138462
2024-12-20,금천구,1650,102166
2024-12-20,노원구,5094,168059
2024-12-20,도봉구,1636,100705
2024-12-20,동대문구,2551,115465
2024-12-20,동작구,1239,107514
2024-12-20,마포구,3377,303480
2024-12-20,서대문구,1333,104338
2024-12-20,서초구,2051,185697
2024-12-20,성동구,3014,145877
2024-12-20,성북구,1562,53383
2024-12-20,송파구,6631,223469
2024-12-20,양천구,5041,39220
2024-12-20,영등포구,7370,367127
2024-12-20,용산구,1195,0
2024-12-20,은평구,1756,134989
2024-12-20,종로구,2911,276031
2024-12-20,중구,1964,299935
2024-12-20,중랑구,2191,100132
2024-12-21,강남구,1046,276442
2024-12-21,강동구,1682,73945
2024-12-21,강북구,592,43482
2024-12-21,강서구,4962,147605
2024-12-21,관악구,804,157074
2024-12-21,광진구,1806,64956
2024-12-21,구로구,1623,99117
2024-12-21,금천구,621,43461
2024-12-21,노원구,2894,130002
2024-12-21,도봉구,955,79719
2024-12-21,동대문구,1298,87186
2024-12-21,동작구,681,87278
2024-12-21,마포구,1706,274315
2024-12-21,서대문구,703,92723
2024-12-21,서초구,1020,159570
2024-12-21,성동구,1237,108716
2024-12-21,성북구,792,39186
2024-12-21,송파구,3132,156957
2024-12-21,양천구,3000,27556
2024-12-21,영등포구,3369,262525
2024-12-21,용산구,651,0
2024-12-21,은평구,1029,107145
2024-12-21,종로구,1267,251255
2024-12-21,중구,784,251147
2024-12-21,중랑구,1159,76444
2024-12-22,강남구,960,164306
2024-12-22,강동구,1699,49711
2024-12-22,강북구,652,29435
2024-12-22,강서구,4656,104470
2024-12-22,관악구,883,107050
2024-12-22,광진구,1891,51713
2024-12-22,구로구,1596,66019
2024-12-22,금천구,547,29503
2024-12-22,노원구,2674,88736
2024-12-22,도봉구,897,56518
2024-12-22,동대문구,1298,61119
2024-12-22,동작구,670,56543
2024-12-22,마포구,1741,199895
2024-12-22,서대문구,771,60059
2024-12-22,서초구,955,123679
2024-12-22,성동구,1272,82159
2024-12-22,성북구,805,30024
2024-12-22,송파구,3089,105217
2024-12-22,양천구,2760,18128
2024-12-22,영등포구,3167,176802
2024-12-22,용산구,663,0
2024-12-22,은평구,888,72091
2024-12-22,종로구,1020,136997
2024-12-22,중구,722,150631
2024-12-22,중랑구,1192,51076
2024-12-23,강남구,2265,416023
2024-12-23,강동구,2943,96467
2024-12-23,강북구,920,47533
2024-12-23,강서구,10513,193419
2024-12-23,관악구,1461,161405
2024-12-23,광진구,3250,66612
2024-12-23,구로구,3357,129071
2024-12-23,금천구,1662,101099
2024-12-23,노원구,4557,156200
2024-12-23,도봉구,1424,93257
2024-12-23,동대문구,2375,106575
2024-12-23,동작구,1237,96094
2024-12-23,마포구,3213,281584
2024-12-23,서대문구,1278,95996
2024-12-23,서초구,2027,162363
2024-12-23,성동구,2840,135542
2024-12-23,성북구,1453,49945
2024-12-23,송파구,6207,203905
2024-12-23,양천구,5073,36563
2024-12-23,영등포구,7283,340128
2024-12-23,용산구,1179,0
2024-12-23,은평구,1590,126835
2024-12-23,종로구,2720,250726
2024-12-23,중구,1987,286168
2024-12-23,중랑구,2061,92484
2024-12-24,강남구,2229,410383
2024-12-24,강동구,3142,98504
2024-12-24,강북구,1008,50206
2024-12-24,강서구,10874,199098
2024-12-24,관악구,1441,163367
2024-12-24,광진구,3330,70842
2024-12-24,구로구,3406,130622
2024-12-24,금천구,1617,100256
2024-12-24,노원구,4668,158973
2024-12-24,도봉구,1522,96690
2024-12-24,동대문구,2303,108977
2024-12-24,동작구,1154,98801
2024-12-24,마포구,3269,297220
2024-12-24,서대문구,1390,100725
2024-12-24,서초구,2013,169712
2024-12-24,성동구,2912,146663
2024-12-24,성북구,1457,51990
2024-12-24,송파구,6542,208375
2024-12-24,양천구,5162,36940
2024-12-24,영등포구,7372,348972
2024-12-24,용산구,1165,0
2024-12-24,은평구,1678,130963
2024-12-24,종로구,2791,276486
2024-12-24,중구,2000,315783
2024-12-24,중랑구,2111,94094
2024-12-25,강남구,1240,165485
2024-12-25,강동구,1953,53510
2024-12-25,강북구,724,33014
2024-12-25,강서구,5349,113817
2024-12-25,관악구,1072,105646
2024-12-25,광진구,2043,58043
2024-12-25,구로구,1835,70414
2024-12-25,금천구,617,31737
2024-12-25,노원구,3225,99314
2024-12-25,도봉구,1077,61283
2024-12-25,동대문구,1337,65649
2024-12-25,동작구,802,58539
2024-12-25,마포구,2010,234723
2024-12-25,서대문구,874,63906
2024-12-25,서초구,1014,107041
2024-12-25,성동구,1457,104899
2024-12-25,성북구,1050,29404
2024-12-25,송파구,4206,111241
2024-12-25,양천구,3015,19359
2024-12-25,영등포구,3979,190492
2024-12-25,용산구,849,0
2024-12-25,은평구,1075,79284
2024-12-25,종로구,1379,189333
2024-12-25,중구,973,226114
2024-12-25,중랑구,1439,55534
2024-12-26,강남구,1913,402247
2024-12-26,강동구,2744,94368
2024-12-26,강북구,899,47937
2024-12-26,강서구,9528,189323
2024-12-26,관악구,1222,161562
2024-12-26,광진구,3069,65546
2024-12-26,구로구,2924,127542
2024-12-26,금천구,1396,95316
2024-12-26,노원구,4357,154160
2024-12-26,도봉구,1405,93844
2024-12-26,동대문구,2201,105483
2024-12-26,동작구,1037,95086
2024-12-26,마포구,2860,281996
2024-12-26,서대문구,1273,96703
2024-12-26,서초구,1718,159153
2024-12-26,성동구,2649,133513
2024-12-26,성북구,1497,48843
2024-12-26,송파구,5592,201139
2024-12-26,양천구,4433,35896
2024-12-26,영등포구,6485,334101
2024-12-26,용산구,988,0
2024-12-26,은평구,1548,126049
2024-12-26,종로구,2469,259567
2024-12-26,중구,1780,282286
2024-12-26,중랑구,2066,90816
2024-12-27,강남구,1843,410211
2024-12-27,강동구,2775,96765
2024-12-27,강북구,914,48667
2024-12-27,강서구,9409,191737
2024-12-27,관악구,1257,167917
2024-12-27,광진구,3088,75526
2024-12-27,구로구,3071,128971
2024-12-27,금천구,1421,94364
2024-12-27,노원구,4308,158486
2024-12-27,도봉구,1397,95673
2024-12-27,동대문구,2073,106930
2024-12-27,동작구,993,98711
2024-12-27,마포구,2869,285043
2024-12-27,서대문구,1260,99327
2024-12-27,서초구,1836,169848
2024-12-27,성동구,2464,133805
2024-12-27,성북구,1357,49561
2024-12-27,송파구,5809,207008
2024-12-27,양천구,4501,36492
2024-12-27,영등포구,6230,340928
2024-12-27,용산구,964,0
2024-12-27,은평구,1463,126835
2024-12-27,종로구,2406,261586
2024-12-27,중구,1617,287972
2024-12-27,중랑구,1915,93458
2024-12-28,강남구,1205,246915
2024-12-28,강동구,2051,66238
2024-12-28,강북구,667,37976
2024-12-28,강서구,5682,133653
2024-12-28,관악구,1037,133943
2024-12-28,광진구,2069,56424
2024-12-28,구로구,1950,89881
2024-12-28,금천구,727,39597
2024-12-28,노원구,3239,115973
2024-12-28,도봉구,1081,73044
2024-12-28,동대문구,1402,81855
2024-12-28,동작구,792,76142
2024-12-28,마포구,1951,239408
2024-12-28,서대문구,906,79221
2024-12-28,서초구,1169,139402
2024-12-28,성동구,1391,91479
2024-12-28,성북구,970,34965
2024-12-28,송파구,3948,136949
2024-12-28,양천구,3411,25144
2024-12-28,영등포구,3724,227921
2024-12-28,용산구,722,0
2024-12-28,은평구,1133,98571
2024-12-28,종로구,1532,231536
2024-12-28,중구,870,239798
2024-12-28,중랑구,1353,68563
2024-12-29,강남구,1203,152285
2024-12-29,강동구,2069,46808
2024-12-29,강북구,663,28003
2024-12-29,강서구,5096,98890
2024-12-29,관악구,1044,95025
2024-12-29,광진구,2004,42305
2024-12-29,구로구,1858,64941
2024-12-29,금천구,598,27705
2024-12-29,노원구,3161,84274
2024-12-29,도봉구,998,57156
2024-12-29,동대문구,1419,59174
2024-12-29,동작구,724,51476
2024-12-29,마포구,1994,181676
2024-12-29,서대문구,843,55674
2024-12-29,서초구,1127,112879
2024-12-29,성동구,1392,72303
2024-12-29,성북구,1006,25808
2024-12-29,송파구,3789,98025
2024-12-29,양천구,3122,17121
2024-12-29,영등포구,3471,161462
2024-12-29,용산구,832,0
2024-12-29,은평구,1081,69341
2024-12-29,종로구,1222,134641
2024-12-29,중구,844,146462
2024-12-29,중랑구,1397,48956
2024-12-30,강남구,2448,379157
2024-12-30,강동구,3358,91471
2024-12-30,강북구,1040,46339
2024-12-30,강서구,10276,180191
2024-12-30,관악구,1552,150829
2024-12-30,광진구,3633,62071
2024-12-30,구로구,3528,122870
2024-12-30,금천구,1546,91263
2024-12-30,노원구,4816,149902
2024-12-30,도봉구,1604,91090
2024-12-30,동대문구,2360,101997
2024-12-30,동작구,1347,89901
2024-12-30,마포구,3416,265825
2024-12-30,서대문구,1391,91867
2024-12-30,서초구,2053,150964
2024-12-30,성동구,2994,126099
2024-12-30,성북구,1551,46171
2024-12-30,송파구,6856,188361
2024-12-30,양천구,5242,34262
2024-12-30,영등포구,7240,315992
2024-12-30,용산구,1182,0
2024-12-30,은평구,1829,122814
2024-12-30,종로구,2632,243715
2024-12-30,중구,2072,271998
2024-12-30,중랑구,2255,87555
2024-12-31,강남구,2112,351678
2024-12-31,강동구,2948,90730
2024-12-31,강북구,998,47882
2024-12-31,강서구,9568,177123
2024-12-31,관악구,1413,149546
2024-12-31,광진구,3324,63285
2024-12-31,구로구,3254,120872
2024-12-31,금천구,1421,84508
2024-12-31,노원구,4645,150113
2024-12-31,도봉구,1489,91134
2024-12-31,동대문구,2309,102120
