사용일자,역명,승차총승객수
20240102,백석,10434
20240102,대곡,2624
20240102,화정,17567
20240102,어린이대공원(세종대),13011
20240102,선유도,9647
20240102,건대입구,12897
20240102,뚝섬유원지,8066
20240102,청담,20546
20240102,강남구청,17542
20240102,학동,26259
20240102,논현,19971
20240102,반포,6286
20240102,신목동,4572
20240102,고속터미널,17789
20240102,내방,15668
20240102,이수,15568
20240102,남성,11730
20240102,숭실대입구(살피재),12191
20240102,상도,11337
20240102,장승배기,9615
20240102,염창,18046
20240102,등촌,12714
20240102,증미,8724
20240102,세종대왕릉,306
20240102,디지털미디어시티,15403
20240102,마곡나루(서울식물원),11805
20240102,김포공항,10446
20240102,계양,13600
20240102,검암,6703
20240102,청라국제도시,7725
20240102,운서,8720
20240102,공항화물청사,2272
20240102,인천공항1터미널,13236
20240102,인천공항2터미널,6668
20240102,영종,3900
20240102,선바위,8050
20240102,경마공원,1329
20240102,대공원,2517
20240103,염창,18764
20240103,지평,58
20240103,용문,1648
20240103,원덕,327
20240103,양평,3669
20240103,오빈,296
20240103,아신,528
20240103,국수,731
20240103,신원,146
20240103,양수,1656
20240103,운길산,501
20240103,팔당,770
20240103,도심,2414
20240103,덕소,5410
20240103,양정,532
20240103,도농,11429
20240103,구리,13685
20240103,양원,3221
20240103,망우,7563
20240103,상봉(시외버스터미널),5744
20240103,중랑,5535
20240103,회기,24860
20240103,신창(순천향대),1086
20240103,온양온천,4097
20240103,배방,1194
20240103,탕정,1499
20240103,아산,3264
20240103,쌍용(나사렛대),2160
20240103,봉명,1494
20240103,대화,13215
20240103,주엽,10042
20240103,정발산,7242
20240103,마두,8394
20240103,백석,10381
20240103,대곡,2716
20240103,화정,18311
20240103,원당,11360
20240103,삼송,20159
20240103,원흥,12094
20240103,신설동,2407
20240103,보문,1607
20240103,송정,6611
20240103,마곡,13460
20240103,발산,24643
20240103,우장산,15290
20240103,화곡,30268
20240103,까치산,29443
20240103,신정(은행정),14584
20240103,목동,17524
20240103,오목교(목동운동장앞),22942
20240103,양평,8558
20240103,영등포구청,5092
20240103,영등포시장,11908
20240103,신길,5080
20240103,여의도,32364
20240103,여의나루,11144
20240103,마포,16397
20240103,공덕,15625
20240103,애오개,7404
20240103,충정로(경기대입구),5081
20240103,서대문,22441
20240103,광화문(세종문화회관),36776
20240103,종로3가,14265
20240103,을지로4가,7143
20240103,동대문역사문화공원(DDP),3526
20240103,청구,4161
20240103,신금호,6892
20240103,행당,8751
20240103,왕십리(성동구청),4826
20240103,마장,5928
20240103,답십리,17328
20240103,장한평,20990
20240103,군자(능동),11841
20240103,아차산(어린이대공원후문),14170
20240103,광나루(장신대),13723
20240103,천호(풍납토성),19779
20240103,강동,19366
20240103,길동,8470
20240103,굽은다리(강동구민회관앞),10269
20240103,명일,9240
20240103,고덕,11321
20240103,상일동,15601
20240103,둔촌동,9276
20240103,올림픽공원(한국체대),4575
20240103,방이,8027
20240103,오금,4050
20240103,개롱,6963
20240103,거여,10778
20240103,마천,7915
20240103,강일,5987
20240103,미사,18499
20240103,하남풍산,4793
20240103,하남시청(덕풍·신장),8204
20240103,하남검단산,6538
20240103,응암,18416
20240103,역촌,3902
20240103,불광,4691
20240103,독바위,2950
20240103,구산,8267
20240103,새절(신사),13286
20240103,증산(명지대앞),10309
20240103,디지털미디어시티,16195
20240103,월드컵경기장(성산),3915
20240103,마포구청,15157
20240103,망원,14861
20240103,합정,13643
20240103,상수,9299
20240103,광흥창(서강),9992
20240103,대흥(서강대앞),8889
20240103,공덕,20442
20240103,효창공원앞,7668
20240103,삼각지,7480
20240103,녹사평(용산구청),4986
20240103,이태원,10459
20240103,한강진,8933
20240103,버티고개,2265
20240103,약수,3959
20240103,청구,4048
20240103,신당,9369
20240103,동묘앞,8164
20240103,창신,3678
20240103,보문,7964
20240103,안암(고대병원앞),12803
20240103,고려대(종암),8574
20240103,월곡(동덕여대),12196
20240103,상월곡(한국과학기술연구원),6532
20240103,돌곶이,10475
20240103,석계,12715
20240103,태릉입구,5953
20240103,화랑대(서울여대입구),12284
20240103,봉화산(서울의료원),9683
20240103,장암,2614
20240103,도봉산,9093
20240103,수락산,12492
20240103,마들,13333
20240103,노원,25612
20240103,중계,15624
20240103,하계,19153
20240103,공릉(서울과학기술대),12126
20240103,태릉입구,8651
20240103,먹골,10812
20240103,중화,11275
20240103,상봉(시외버스터미널),17908
20240103,면목,15514
20240103,사가정,16633
20240103,용마산(용마폭포공원),6041
20240103,중곡,11786
20240103,군자(능동),15978
20240103,어린이대공원(세종대),13725
20240103,건대입구,13610
20240103,뚝섬유원지,7925
20240103,청담,21221
20240103,강남구청,18231
20240103,학동,27323
20240103,논현,20238
20240103,반포,6622
20240103,고속터미널,16761
20240103,내방,16331
20240103,이수,17040
20240103,남성,12183
20240103,숭실대입구(살피재),12883
20240103,상도,11824
20240103,장승배기,9971
20240103,신대방삼거리,15637
20240103,보라매,7331
20240103,신풍,11768
20240103,대림(구로구청),8693
20240103,남구로,16801
20240103,가산디지털단지,51482
20240103,철산,22465
20240103,광명사거리,21440
20240103,천왕,12488
20240103,온수(성공회대입구),10342
20240103,암사,19747
20240103,천호(풍납토성),15953
20240103,강동구청,11323
20240103,몽촌토성(평화의문),7194
20240103,잠실(송파구청),16581
20240103,석촌,8606
20240103,송파,10182
20240103,가락시장,8342
20240103,문정,25023
20240103,장지,18016
20240103,복정,9776
20240103,산성,6419
20240103,남한산성입구(성남법원.검찰청),13682
20240103,단대오거리,12559
20240103,신흥,5551
20240103,수진,5807
20240103,모란,4731
20240103,남위례,7284
20240103,개화,3080
20240103,김포공항,7407
20240103,공항시장,3137
20240103,신방화,7351
20240103,마곡나루(서울식물원),14521
20240103,양천향교,10808
20240103,가양,23459
20240103,증미,9142
20240103,등촌,13149
20240103,신목동,4668
20240103,선유도,10111
20240103,당산,20281
20240103,국회의사당,19346
20240103,여의도,32260
20240103,샛강,7332
20240103,노량진,26044
20240103,노들,4962
20240103,흑석(중앙대입구),9274
20240103,동작(현충원),1908
20240103,구반포,1210
20240103,신반포,4226
20240103,고속터미널,13620
20240103,사평,4304
20240103,신논현,32330
20240103,언주,12887
20240103,선정릉,11162
20240103,삼성중앙,8619
20240103,봉은사,21091
20240103,종합운동장,4907
20240103,삼전,8363
20240103,석촌고분,7426
20240103,석촌,9564
20240103,송파나루,5750
20240103,한성백제,3078
20240103,올림픽공원(한국체대),6379
20240103,둔촌오륜,1060
20240103,중앙보훈병원,13279
20240103,판교,6762
20240103,이매,1304
20240103,삼동,2715
20240103,경기광주,8450
20240103,초월,3590
20240103,곤지암,2402
20240103,신둔도예촌,1423
20240103,이천,2788
20240103,부발,2138
20240103,세종대왕릉,338
20240103,여주,2452
20240103,서울역,8198
20240103,남영,9990
20240103,용산,37403
20240103,노량진,8149
20240103,대방,11021
20240103,영등포,39429
20240103,신도림,3871
20240103,신길,9175
20240103,구로,18399
20240103,가산디지털단지,18990
20240103,금천구청,11466
20240103,석수,9093
20240103,관악,7492
20240103,안양,21269
20240103,명학,9373
20240103,금정,28824
20240103,군포,7792
20240103,의왕,9702
20240103,성균관대,14903
20240103,화서,9227
20240103,수원,33637
20240103,독산,19198
20240103,세류,3232
20240103,병점,14317
20240103,세마,3223
20240103,오산대,3499
20240103,오산,9753
20240103,진위,1823
20240103,송탄,4061
20240103,서정리,8074
20240103,평택지제,4329
20240103,평택,11368
20240103,성환,3607
20240103,직산,879
20240103,두정,6048
20240103,천안,5215
20240103,당정,6250
20240103,서동탄,1554
20240103,광명,3580
20240103,이촌(국립중앙박물관),3949
20240103,서빙고,2168
20240103,한남,4321
20240103,옥수,47
20240103,응봉,1913
20240103,왕십리(성동구청),15956
20240103,청량리(서울시립대입구),15709
20240103,외대앞,8585
20240103,신이문,8785
20240103,석계,7304
20240103,광운대,8037
20240103,월계,6516
20240103,녹천,4639
20240103,창동,2
20240103,방학,10197
20240103,도봉,5788
20240103,도봉산,6778
20240103,망월사,7464
20240103,회룡,13425
20240103,의정부,18349
20240103,가능,6343
20240103,녹양,4315
20240103,양주,6980
20240103,덕계,5108
20240103,덕정,5731
20240103,지행,6463
20240103,동두천중앙,2966
20240103,보산,1385
20240103,동두천,1830
20240103,소요산,1460
20240103,초성리,123
20240103,전곡,1026
20240103,연천,1274
20240103,서울역,5043
20240103,신촌,1033
20240103,효창공원앞,3341
20240103,공덕,4265
20240103,서강대,2207
20240103,홍대입구,1937
20240103,가좌,6212
20240103,디지털미디어시티,2789
20240103,수색,3790
20240103,화전,2029
20240103,강매,3511
20240103,행신,8169
20240103,능곡,4997
20240103,곡산,635
20240103,백마,7913
20240103,풍산,6309
20240103,일산,11735
20240103,탄현,8253
20240103,야당,8997
20240103,운정,7503
20240103,금릉,5556
20240103,금촌,6517
20240103,월롱,2121
20240103,파주,1143
20240103,문산,5272
20240103,임진강,5
20240103,운천,1
20240103,계양,1
20240103,개봉,22545
20240103,오류동,11648
20240103,역곡,26703
20240103,부천,31335
20240103,송내,27737
20240103,부평,28593
20240103,백운,7598
20240103,동암,16025
20240103,주안,18437
20240103,제물포,10588
20240103,동인천,14266
20240103,인천,3115
20240103,구일,6433
20240103,소사,7593
20240103,부개,9006
20240103,간석,6129
20240103,도원,2947
20240103,온수(성공회대입구),6301
20240103,중동,9553
20240103,도화,4324
20240103,신내,2454
20240103,갈매,3194
20240103,별내,3385
20240103,퇴계원,3595
20240103,사릉,2164
20240103,금곡,1550
20240103,평내호평,6283
20240103,천마산,1514
20240103,마석,3915
20240103,대성리,394
20240103,청평,1706
20240103,상천,222
20240103,가평,1660
20240103,굴봉산,77
20240103,백양리,357
20240103,강촌,313
20240103,김유정,302
20240103,남춘천,2003
20240103,춘천,1056
20240103,서울역,11352
20240103,공덕,3065
20240103,홍대입구,12874
20240103,디지털미디어시티,15994
20240103,마곡나루(서울식물원),12689
20240103,김포공항,10662
20240103,계양,13961
20240103,검암,6956
20240103,청라국제도시,7742
20240103,운서,8766
20240103,공항화물청사,2282
20240103,인천공항1터미널,13359
20240103,인천공항2터미널,6588
20240103,영종,3901
20240103,선바위,8354
20240103,경마공원,1333
20240103,대공원,2304
20240103,과천,6944
20240103,정부과천청사,12454
20240103,인덕원,25956
20240103,평촌,19523
20240103,범계,28244
20240103,선릉,15227
20240103,한티,17164
20240103,도곡,8217
20240103,구룡,3219
20240103,개포동,5074
20240103,대모산입구,6489
20240103,수서,15006
20240103,수원,7782
20240103,서울숲,13245
20240103,압구정로데오,20377
20240103,강남구청,10842
20240103,선정릉,8903
20240103,가천대,7730
20240103,태평,13811
20240103,모란,19763
20240103,야탑,27478
20240103,서현,26743
20240103,수내,15688
20240103,정자,20043
20240103,미금,16350
20240103,오리,12551
20240103,이매,6088
20240103,보정,2962
20240103,죽전,13332
20240103,구성,5164
20240103,신갈,5196
20240103,기흥,10573
20240103,상갈,5557
20240103,청명,4840
20240103,영통,8859
20240103,망포,16453
20240103,매탄권선,5405
20240103,수원시청,14054
20240103,매교,5327
20240103,김포공항,2994
20240103,원종,4472
20240103,부천종합운동장,2659
20240103,고색,5812
20240103,오목천,3738
20240103,어천,1136
20240103,야목,378
20240103,사리,5179
20240103,달월,105
20240103,월곶,3156
20240103,소래포구,4586
20240103,인천논현,5393
20240103,호구포,4157
20240103,남동인더스파크,2413
20240103,원인재,4442
20240103,연수,4610
20240103,송도,2442
20240103,인하대,6173
20240103,숭의,4203
20240103,신포,1737
20240103,인천,897
20240103,샛강,3223
20240103,대방,2837
20240103,서울지방병무청,3124
20240103,보라매,4229
20240103,보라매공원,2262
20240103,보라매병원,8668
20240103,당곡,5038
20240103,신림,1811
20240103,서원,3604
20240103,서울대벤처타운,9622
20240103,관악산(서울대),2446
20240103,산본,16764
20240103,대야미,5050
20240103,반월,4233
20240103,상록수,14745
20240103,한대앞,9073
20240103,중앙,18544
20240103,고잔,9200
20240103,초지,5119
20240103,안산,11758
20240103,신길온천,1912
20240103,정왕,8426
20240103,오이도,7575
20240103,수리산,4169
20240103,북한산우이,2444
20240103,솔밭공원,2681
20240103,4.19민주묘지,2895
20240103,가오리,4454
20240103,화계,3579
20240103,삼양,2084
20240103,삼양사거리,2617
20240103,솔샘,6350
20240103,북한산보국문,6301
20240103,정릉,4768
20240103,성신여대입구(돈암),3509
20240103,서울역,54418
20240103,시청,28396
20240103,종각,43418
20240103,종로3가,26504
20240103,종로5가,25230
20240103,동대문,11290
20240103,신설동,14399
20240103,제기동,16962
20240103,청량리(서울시립대입구),21509
20240103,동묘앞,7362
20240103,시청,29158
20240103,을지로입구,52579
20240103,을지로3가,27707
20240103,을지로4가,14884
20240103,동대문역사문화공원(DDP),14091
20240103,신당,15131
20240103,상왕십리,15229
20240103,왕십리(성동구청),15544
20240103,한양대,9624
20240103,뚝섬,26621
20240103,성수,44323
20240103,건대입구,35934
20240103,구의(광진구청),26141
20240103,강변(동서울터미널),31134
20240103,잠실나루,17143
20240103,잠실(송파구청),77962
20240103,잠실새내,23894
20240103,종합운동장,7110
20240103,삼성(무역센터),58539
20240103,선릉,63812
20240103,역삼,60444
20240103,강남,89734
20240103,교대(법원.검찰청),32769
20240103,서초,22930
20240103,방배,16586
20240103,사당,39466
20240103,낙성대(강감찬),28313
20240103,서울대입구(관악구청),47694
20240103,봉천,25284
20240103,신림,56104
20240103,신대방,25984
20240103,구로디지털단지,62921
20240103,대림(구로구청),25025
20240103,신도림,50802
20240103,문래,25182
20240103,영등포구청,24197
20240103,당산,18820
20240103,합정,32193
20240103,홍대입구,63887
